"Trial"	"Subject"	"StartPosition"	"EndPosition"	"DistToTarget"	"DistMoved"	"PressTime"	"AbsError"	"Error"	"Condition"	"Phase"	"Puck"	"Mass"
61	"PF23EN"	0.9689593	3.62557632399997	4.0310407	2.65661702399998	1.199999	1.37442367600003	-1.37442367600003	1	3	"FiveRings"	2.5
62	"PF23EN"	0.8450003	3.24328429999998	4.1549997	2.39828399999998	1.14	1.75671570000002	-1.75671570000002	1	3	"FiveRings"	2.5
63	"PF23EN"	3.664443	4.1668494	1.335557	0.502406400000002	0.52	0.833150599999998	-0.833150599999998	1	3	"FiveRings"	2.5
64	"PF23EN"	2.418133	4.26500065119998	2.581867	1.84686765119998	0.9999996	0.734999348800018	-0.734999348800018	1	3	"FiveRings"	2.5
65	"PF23EN"	2.807012	3.6636139904	2.192988	0.856601990400004	0.6799999	1.3363860096	-1.3363860096	1	3	"FiveRings"	2.5
66	"PF23EN"	1.466096	3.86437999999998	3.533904	2.39828399999998	1.14	1.13562000000002	-1.13562000000002	1	3	"FiveRings"	2.5
67	"PF23EN"	2.348974	4.74725799999998	2.651026	2.39828399999998	1.14	0.252742000000024	-0.252742000000024	1	3	"FiveRings"	2.5
68	"PF23EN"	3.417367	3.95891212	1.582633	0.541545120000003	0.54	1.04108788	-1.04108788	1	3	"FiveRings"	2.5
69	"PF23EN"	3.439771	4.2469627576	1.560229	0.807191757600003	0.6599999	0.753037242399997	-0.753037242399997	1	3	"FiveRings"	2.5
70	"PF23EN"	2.627863	4.05935882799999	2.372137	1.43149582799999	0.8799997	0.940641172000014	-0.940641172000014	1	3	"FiveRings"	2.5
71	"PF23EN"	1.289486	4.21764648799997	3.710514	2.92816048799997	1.259999	0.782353512000029	-0.782353512000029	1	3	"FiveRings"	2.5
72	"PF23EN"	1.459245	5.94329990399996	3.540755	4.48405490399996	1.559999	0.943299903999957	0.943299903999957	1	3	"FiveRings"	2.5
73	"PF23EN"	1.95358	3.13750852960001	3.04642	1.18392852960001	0.7999998	1.86249147039999	-1.86249147039999	1	3	"FiveRings"	2.5
74	"PF23EN"	1.43455	3.50892711999998	3.56545	2.07437711999998	1.06	1.49107288000002	-1.49107288000002	1	3	"FiveRings"	2.5
75	"PF23EN"	3.292624	4.0518728848	1.707376	0.759248884800003	0.6399999	0.948127115199997	-0.948127115199997	1	3	"FiveRings"	2.5
76	"PF23EN"	1.417663	5.23972009599996	3.582337	3.82205709599996	1.439999	0.239720095999962	0.239720095999962	1	3	"FiveRings"	2.5
77	"PF23EN"	0.9608455	4.07737176399997	4.0391545	3.11652626399997	1.299999	0.92262823600003	-0.92262823600003	1	3	"FiveRings"	2.5
78	"PF23EN"	3.841187	4.11070844	1.158813	0.26952144	0.38	0.88929156	-0.88929156	1	3	"FiveRings"	2.5
79	"PF23EN"	2.960972	4.0299208784	2.039028	1.0689488784	0.7599998	0.970079121599995	-0.970079121599995	1	3	"FiveRings"	2.5
80	"PF23EN"	3.224769	4.4086975296	1.775231	1.18392852960001	0.7999998	0.591302470399995	-0.591302470399995	1	3	"FiveRings"	2.5
81	"PF23EN"	3.519057	3.9128515704	1.480943	0.393794570400002	0.4600001	1.0871484296	-1.0871484296	1	3	"FiveRings"	2.5
82	"PF23EN"	3.745944	4.01546544	1.254056	0.26952144	0.38	0.98453456	-0.98453456	1	3	"FiveRings"	2.5
83	"PF23EN"	0.3620105	5.68516105999995	4.6379895	5.32315055999995	1.699999	0.68516105999995	0.68516105999995	1	3	"FiveRings"	2.5
84	"PF23EN"	3.694587	4.2767382	1.305413	0.582151200000003	0.56	0.723261799999997	-0.723261799999997	1	3	"FiveRings"	2.5
85	"PF23EN"	1.853515	3.70038265119998	3.146485	1.84686765119998	0.9999996	1.29961734880002	-1.29961734880002	1	3	"FiveRings"	2.5
86	"PF23EN"	3.772815	4.6294169904	1.227185	0.856601990400004	0.6799999	0.370583009599996	-0.370583009599996	1	3	"FiveRings"	2.5
87	"PF23EN"	2.990504	4.00416409280001	2.009496	1.01366009280001	0.7399998	0.995835907199995	-0.995835907199995	1	3	"FiveRings"	2.5
88	"PF23EN"	0.1499081	4.74943173199995	4.8500919	4.59952363199995	1.579999	0.250568268000046	-0.250568268000046	1	3	"FiveRings"	2.5
89	"PF23EN"	0.3665209	5.20138406799995	4.6334791	4.83486316799995	1.619999	0.201384067999952	0.201384067999952	1	3	"FiveRings"	2.5
90	"PF23EN"	1.579499	3.07655512639999	3.420501	1.49705612639999	0.8999997	1.92344487360001	-1.92344487360001	1	3	"FiveRings"	2.5
91	"PF23EN"	2.586071	5.51423148799997	2.413929	2.92816048799997	1.259999	0.514231487999972	0.514231487999972	1	3	"FiveRings"	2.5
92	"PF23EN"	1.938733	4.50777025599998	3.061267	2.56903725599998	1.179999	0.492229744000024	-0.492229744000024	1	3	"FiveRings"	2.5
93	"PF23EN"	2.78684	5.10194623999998	2.21316	2.31510623999998	1.12	0.101946239999978	0.101946239999978	1	3	"FiveRings"	2.5
94	"PF23EN"	2.698691	3.824396024	2.301309	1.125705024	0.7799998	1.175603976	-1.175603976	1	3	"FiveRings"	2.5
95	"PF23EN"	2.232612	5.25422169599997	2.767388	3.02160969599997	1.279999	0.25422169599997	0.25422169599997	1	3	"FiveRings"	2.5
96	"PF23EN"	0.3834691	4.86752400399996	4.6165309	4.48405490399996	1.559999	0.132475996000043	-0.132475996000043	1	3	"FiveRings"	2.5
97	"PF23EN"	0.972084	4.18499419199997	4.027916	3.21291019199997	1.319999	0.815005808000032	-0.815005808000032	1	3	"FiveRings"	2.5
98	"PF23EN"	1.395002	4.60791219199997	3.604998	3.21291019199997	1.319999	0.392087808000032	-0.392087808000032	1	3	"FiveRings"	2.5
99	"PF23EN"	0.9197192	4.32979932799997	4.0802808	3.41008012799997	1.359999	0.670200672000034	-0.670200672000034	1	3	"FiveRings"	2.5
100	"PF23EN"	1.878448	5.09135819199997	3.121552	3.21291019199997	1.319999	0.0913581919999675	0.0913581919999675	1	3	"FiveRings"	2.5
1	"GI12LD"	3.016675	6.629799	1.983325	3.613124	0.8399997	1.629799	1.629799	1	2	"FiveDots"	1.5
2	"GI12LD"	1.405265	4.68324	3.594735	3.277975	0.7999998	0.316759999999999	-0.316759999999999	1	2	"FiveDots"	1.5
3	"GI12LD"	3.742123	4.147332	1.257877	0.405208999999999	0.28	0.852668	-0.852668	1	2	"FiveDots"	1.5
4	"GI12LD"	3.470234	5.5707	1.529766	2.100466	0.6399999	0.5707	0.5707	1	2	"FiveDots"	1.5
5	"GI12LD"	2.295646	5.177618	2.704354	2.881972	0.9999996	0.177618	0.177618	1	2	"Diamond"	2
6	"GI12LD"	2.498638	5.38061	2.501362	2.881972	0.9999996	0.38061	0.38061	1	2	"Diamond"	2
7	"GI12LD"	2.965862	4.149789	2.034138	1.183927	0.6399999	0.850211	-0.850211	1	2	"Diamond"	2
8	"GI12LD"	2.024182	4.571548	2.975818	2.547366	0.9399996	0.428452	-0.428452	1	2	"Diamond"	2
9	"GI12LD"	0.2397099	5.562848	4.7602901	5.3231381	1.02	0.562848000000001	0.562848000000001	1	2	"FiveDots"	1.5
10	"GI12LD"	3.467316	4.855917	1.532684	1.388601	0.52	0.144083	-0.144083	1	2	"FiveDots"	1.5
11	"GI12LD"	3.224897	6.030738	1.775103	2.805841	0.7399998	1.030738	1.030738	1	2	"FiveDots"	1.5
12	"GI12LD"	3.105045	4.83123	1.894955	1.726185	0.58	0.168769999999999	-0.168769999999999	1	2	"FiveDots"	1.5
13	"GI12LD"	2.719164	4.754712	2.280836	2.035548	0.8399997	0.245288	-0.245288	1	2	"Diamond"	2
14	"GI12LD"	1.900862	6.186359	3.099138	4.285497	1.219999	1.186359	1.186359	1	2	"Diamond"	2
15	"GI12LD"	1.712332	4.710423	3.287668	2.998091	1.02	0.289577	-0.289577	1	2	"Diamond"	2
16	"GI12LD"	0.8008413	9.308273	4.1991587	8.5074317	1.719999	4.308273	4.308273	1	2	"Diamond"	2
17	"GI12LD"	1.559922	5.706366	3.440078	4.146444	0.8999997	0.706366	0.706366	1	2	"FiveDots"	1.5
18	"GI12LD"	0.4202218	6.386767	4.5797782	5.9665452	1.08	1.386767	1.386767	1	2	"FiveDots"	1.5
19	"GI12LD"	2.537852	5.815827	2.462148	3.277975	0.7999998	0.815827	0.815827	1	2	"FiveDots"	1.5
20	"GI12LD"	1.295978	5.628348	3.704022	4.33237	0.9199997	0.628348	0.628348	1	2	"FiveDots"	1.5
21	"GI12LD"	0.3589463	3.596184	4.6410537	3.2372377	1.06	1.403816	-1.403816	1	2	"Diamond"	2
22	"GI12LD"	1.348696	5.634194	3.651304	4.285498	1.219999	0.634194	0.634194	1	2	"Diamond"	2
23	"GI12LD"	1.245188	5.120388	3.754812	3.8752	1.159999	0.120388	0.120388	1	2	"Diamond"	2
24	"GI12LD"	0.2029114	4.629752	4.7970886	4.4268406	1.239999	0.370248	-0.370248	1	2	"Diamond"	2
25	"GI12LD"	3.734519	4.199255	1.265481	0.464736	0.3	0.800745	-0.800745	1	2	"FiveDots"	1.5
26	"GI12LD"	1.918707	5.362212	3.081293	3.443505	0.8199998	0.362212	0.362212	1	2	"FiveDots"	1.5
27	"GI12LD"	3.544178	4.631881	1.455822	1.087703	0.4600001	0.368119	-0.368119	1	2	"FiveDots"	1.5
28	"GI12LD"	3.340104	5.311724	1.659896	1.97162	0.6199999	0.311724	0.311724	1	2	"FiveDots"	1.5
29	"GI12LD"	3.420154	4.531535	1.579846	1.111381	0.6199999	0.468465	-0.468465	1	2	"Diamond"	2
30	"GI12LD"	3.35375	5.200613	1.64625	1.846863	0.7999998	0.200613	0.200613	1	2	"Diamond"	2
31	"GI12LD"	0.5542097	4.98105	4.4457903	4.4268403	1.239999	0.0189500000000002	-0.0189500000000002	1	2	"Diamond"	2
32	"GI12LD"	0.9276128	3.925705	4.0723872	2.9980922	1.02	1.074295	-1.074295	1	2	"Diamond"	2
33	"GI12LD"	2.423901	6.037024	2.576099	3.613123	0.8399997	1.037024	1.037024	1	2	"FiveDots"	1.5
34	"GI12LD"	1.04579	6.368928	3.95421	5.323138	1.02	1.368928	1.368928	1	2	"FiveDots"	1.5
35	"GI12LD"	2.34685	5.305993	2.65315	2.959143	0.7599998	0.305993	0.305993	1	2	"FiveDots"	1.5
36	"GI12LD"	1.087378	5.419747	3.912622	4.332369	0.9199997	0.419747	0.419747	1	2	"FiveDots"	1.5
37	"GI12LD"	2.634224	4.301598	2.365776	1.667374	0.7599998	0.698402	-0.698402	1	2	"Diamond"	2
38	"GI12LD"	0.9144788	5.630927	4.0855212	4.7164482	1.279999	0.630927	0.630927	1	2	"Diamond"	2
39	"GI12LD"	0.1872907	6.153835	4.8127093	5.9665443	1.439999	1.153835	1.153835	1	2	"Diamond"	2
40	"GI12LD"	1.099396	5.24584	3.900604	4.146444	1.199999	0.24584	0.24584	1	2	"Diamond"	2
41	"GI12LD"	3.814682	4.279417	1.185318	0.464735	0.3	0.720583	-0.720583	1	2	"FiveDots"	1.5
42	"GI12LD"	1.674159	6.79099	3.325841	5.116831	0.9999996	1.79099	1.79099	1	2	"FiveDots"	1.5
43	"GI12LD"	2.713438	4.560303	2.286562	1.846865	0.6	0.439697	-0.439697	1	2	"FiveDots"	1.5
44	"GI12LD"	3.992024	5.175951	1.007976	1.183927	0.4800001	0.175951	0.175951	1	2	"FiveDots"	1.5
45	"GI12LD"	3.364406	5.597795	1.635594	2.233389	0.8799997	0.597795	0.597795	1	2	"Diamond"	2
46	"GI12LD"	0.9595962	6.761856	4.0404038	5.8022598	1.419999	1.761856	1.761856	1	2	"Diamond"	2
47	"GI12LD"	1.523484	4.640004	3.476516	3.11652	1.04	0.359996	-0.359996	1	2	"Diamond"	2
48	"GI12LD"	2.582439	4.163508	2.417561	1.581069	0.7399998	0.836492	-0.836492	1	2	"Diamond"	2
49	"GI12LD"	2.750247	4.983637	2.249753	2.23339	0.6599999	0.0163630000000001	-0.0163630000000001	1	2	"FiveDots"	1.5
50	"GI12LD"	1.862163	6.978994	3.137837	5.116831	0.9999996	1.978994	1.978994	1	2	"FiveDots"	1.5
51	"GI12LD"	3.668049	5.27763	1.331951	1.609581	0.56	0.27763	0.27763	1	2	"FiveDots"	1.5
52	"GI12LD"	1.864442	6.58089	3.135558	4.716448	0.9599996	1.58089	1.58089	1	2	"FiveDots"	1.5
53	"GI12LD"	0.2579408	4.82844	4.7420592	4.5704992	1.259999	0.171559999999999	-0.171559999999999	1	2	"Diamond"	2
54	"GI12LD"	1.73134	3.398713	3.26866	1.667373	0.7599998	1.601287	-1.601287	1	2	"Diamond"	2
55	"GI12LD"	3.978064	4.490114	1.021936	0.51205	0.42	0.509886	-0.509886	1	2	"Diamond"	2
56	"GI12LD"	2.018432	4.900404	2.981568	2.881972	0.9999996	0.099596	-0.099596	1	2	"Diamond"	2
57	"GI12LD"	3.379191	4.876245	1.620809	1.497054	0.54	0.123755	-0.123755	1	2	"FiveDots"	1.5
58	"GI12LD"	0.1820121	8.821653	4.8179879	8.6396409	1.299999	3.821653	3.821653	1	2	"FiveDots"	1.5
59	"GI12LD"	0.2156506	4.738022	4.7843494	4.5223714	0.9399996	0.261978	-0.261978	1	2	"FiveDots"	1.5
60	"GI12LD"	2.793966	4.894433	2.206034	2.100467	0.6399999	0.105567	-0.105567	1	2	"FiveDots"	1.5
61	"GI12LD"	2.203949	4.860561	2.796051	2.656612	0.9599996	0.139439	-0.139439	1	2	"Diamond"	2
62	"GI12LD"	0.5661998	4.4414	4.4338002	3.8752002	1.159999	0.5586	-0.5586	1	2	"Diamond"	2
63	"GI12LD"	3.445054	4.703813	1.554946	1.258759	0.6599999	0.296187000000001	-0.296187000000001	1	2	"Diamond"	2
64	"GI12LD"	3.390996	4.235116	1.609004	0.844120000000001	0.54	0.764883999999999	-0.764883999999999	1	2	"Diamond"	2
65	"GI12LD"	0.7647648	5.287136	4.2352352	4.5223712	0.9399996	0.287136	0.287136	1	2	"FiveDots"	1.5
66	"GI12LD"	0.5434537	7.190102	4.4565463	6.6466483	1.14	2.190102	2.190102	1	2	"FiveDots"	1.5
67	"GI12LD"	2.699121	6.142627	2.300879	3.443506	0.8199998	1.142627	1.142627	1	2	"FiveDots"	1.5
68	"GI12LD"	3.355488	4.965069	1.644512	1.609581	0.56	0.0349309999999994	-0.0349309999999994	1	2	"FiveDots"	1.5
69	"GI12LD"	2.95202	5.085344	2.04798	2.133324	0.8599997	0.0853440000000001	0.0853440000000001	1	2	"Diamond"	2
70	"GI12LD"	0.8553615	4.0926	4.1446385	3.2372385	1.06	0.9074	-0.9074	1	2	"Diamond"	2
71	"GI12LD"	0.01980448	6.152922	4.98019552	6.13311752	1.459999	1.152922	1.152922	1	2	"Diamond"	2
72	"GI12LD"	3.939822	4.664083	1.060178	0.724261	0.5000001	0.335917	-0.335917	1	2	"Diamond"	2
73	"GI12LD"	2.047586	7.795583	2.952414	5.747997	1.06	2.795583	2.795583	1	2	"FiveDots"	1.5
74	"GI12LD"	0.712214	6.035352	4.287786	5.323138	1.02	1.035352	1.035352	1	2	"FiveDots"	1.5
75	"GI12LD"	2.769108	5.002498	2.230892	2.23339	0.6599999	0.00249800000000011	0.00249800000000011	1	2	"FiveDots"	1.5
76	"GI12LD"	0.02633905	6.442211	4.97366095	6.41587195	1.12	1.442211	1.442211	1	2	"FiveDots"	1.5
77	"GI12LD"	3.851161	4.695282	1.148839	0.844120999999999	0.54	0.304718	-0.304718	1	2	"Diamond"	2
78	"GI12LD"	1.128003	6.451139	3.871997	5.323136	1.359999	1.451139	1.451139	1	2	"Diamond"	2
79	"GI12LD"	1.484472	4.366443	3.515528	2.881971	0.9999996	0.633557	-0.633557	1	2	"Diamond"	2
80	"GI12LD"	2.823175	5.263583	2.176825	2.440408	0.9199997	0.263583000000001	0.263583000000001	1	2	"Diamond"	2
81	"GI12LD"	2.148773	6.295218	2.851227	4.146445	0.8999997	1.295218	1.295218	1	2	"FiveDots"	1.5
82	"GI12LD"	2.233033	4.079898	2.766967	1.846865	0.6	0.920102	-0.920102	1	2	"FiveDots"	1.5
83	"GI12LD"	3.205021	4.702075	1.794979	1.497054	0.54	0.297925	-0.297925	1	2	"FiveDots"	1.5
84	"GI12LD"	3.333455	6.139296	1.666545	2.805841	0.7399998	1.139296	1.139296	1	2	"FiveDots"	1.5
85	"GI12LD"	1.089732	4.702856	3.910268	3.613124	1.12	0.297144	-0.297144	1	2	"Diamond"	2
86	"GI12LD"	1.337083	5.622581	3.662917	4.285498	1.219999	0.622580999999999	0.622580999999999	1	2	"Diamond"	2
87	"GI12LD"	2.527916	4.661242	2.472084	2.133326	0.8599997	0.338758	-0.338758	1	2	"Diamond"	2
88	"GI12LD"	0.3647571	5.229442	4.6352429	4.8646849	1.299999	0.229442	0.229442	1	2	"Diamond"	2
89	"GI12LD"	3.235363	5.746825	1.764637	2.511462	0.6999999	0.746825	0.746825	1	2	"FiveDots"	1.5
90	"GI12LD"	0.7235222	5.055892	4.2764778	4.3323698	0.9199997	0.0558920000000001	0.0558920000000001	1	2	"FiveDots"	1.5
91	"GI12LD"	2.068761	6.40113	2.931239	4.332369	0.9199997	1.40113	1.40113	1	2	"FiveDots"	1.5
92	"GI12LD"	1.995829	5.960423	3.004171	3.964594	0.8799997	0.960423	0.960423	1	2	"FiveDots"	1.5
93	"GI12LD"	2.785373	5.441985	2.214627	2.656612	0.9599996	0.441985	0.441985	1	2	"Diamond"	2
94	"GI12LD"	1.123325	6.763588	3.876675	5.640263	1.399999	1.763588	1.763588	1	2	"Diamond"	2
95	"GI12LD"	1.211017	4.092989	3.788983	2.881972	0.9999996	0.907011	-0.907011	1	2	"Diamond"	2
96	"GI12LD"	2.609187	5.607278	2.390813	2.998091	1.02	0.607278	0.607278	1	2	"Diamond"	2
97	"GI12LD"	2.708774	6.15228	2.291226	3.443506	0.8199998	1.15228	1.15228	1	2	"FiveDots"	1.5
98	"GI12LD"	1.69647	8.577971	3.30353	6.881501	1.159999	3.577971	3.577971	1	2	"FiveDots"	1.5
99	"GI12LD"	1.50155	3.871938	3.49845	2.370388	0.6799999	1.128062	-1.128062	1	2	"FiveDots"	1.5
100	"GI12LD"	1.903348	5.690169	3.096652	3.786821	0.8599997	0.690169	0.690169	1	2	"FiveDots"	1.5
101	"GI12LD"	2.276044	4.311593	2.723956	2.035549	0.8399997	0.688407	-0.688407	1	2	"Diamond"	2
102	"GI12LD"	1.609879	5.095418	3.390121	3.485539	1.1	0.0954180000000004	0.0954180000000004	1	2	"Diamond"	2
103	"GI12LD"	3.729545	4.77067	1.270455	1.041125	0.6	0.22933	-0.22933	1	2	"Diamond"	2
104	"GI12LD"	2.500267	5.498358	2.499733	2.998091	1.02	0.498358000000001	0.498358000000001	1	2	"Diamond"	2
105	"GI12LD"	0.8117046	6.559702	4.1882954	5.7479974	1.06	1.559702	1.559702	1	2	"FiveDots"	1.5
106	"GI12LD"	3.888515	4.35325	1.111485	0.464735	0.3	0.64675	-0.64675	1	2	"FiveDots"	1.5
107	"GI12LD"	0.2623801	6.010376	4.7376199	5.7479959	1.06	1.010376	1.010376	1	2	"FiveDots"	1.5
108	"GI12LD"	3.290238	5.016423	1.709762	1.726185	0.58	0.0164230000000005	0.0164230000000005	1	2	"FiveDots"	1.5
109	"GI12LD"	3.985511	4.547164	1.014489	0.561652999999999	0.4400001	0.452836	-0.452836	1	2	"Diamond"	2
110	"GI12LD"	3.305316	4.802369	1.694684	1.497053	0.7199998	0.197630999999999	-0.197630999999999	1	2	"Diamond"	2
111	"GI12LD"	1.665471	5.540671	3.334529	3.8752	1.159999	0.540671	0.540671	1	2	"Diamond"	2
112	"GI12LD"	2.224781	4.66519	2.775219	2.440409	0.9199997	0.33481	-0.33481	1	2	"Diamond"	2
113	"GI12LD"	2.702149	6.666743	2.297851	3.964594	0.8799997	1.666743	1.666743	1	2	"FiveDots"	1.5
114	"GI12LD"	0.9790673	7.860568	4.0209327	6.8815007	1.159999	2.860568	2.860568	1	2	"FiveDots"	1.5
115	"GI12LD"	3.132627	4.858812	1.867373	1.726185	0.58	0.141188	-0.141188	1	2	"FiveDots"	1.5
116	"GI12LD"	3.97086	4.966416	1.02914	0.995556000000001	0.4400001	0.0335839999999994	-0.0335839999999994	1	2	"FiveDots"	1.5
117	"GI12LD"	0.5302625	5.100762	4.4697375	4.5704995	1.259999	0.100762	0.100762	1	2	"Diamond"	2
118	"GI12LD"	0.5849557	4.731399	4.4150443	4.1464433	1.199999	0.268601	-0.268601	1	2	"Diamond"	2
119	"GI12LD"	3.680503	4.939263	1.319497	1.25876	0.6599999	0.0607370000000005	-0.0607370000000005	1	2	"Diamond"	2
120	"GI12LD"	3.96538	4.938538	1.03462	0.973157999999999	0.58	0.0614620000000006	-0.0614620000000006	1	2	"Diamond"	2
121	"GI12LD"	1.311177	6.027626	3.688823	4.716449	0.9599996	1.027626	1.027626	1	2	"FiveDots"	1.5
122	"GI12LD"	2.727754	5.686897	2.272246	2.959143	0.7599998	0.686897	0.686897	1	2	"FiveDots"	1.5
123	"GI12LD"	0.4731121	6.662282	4.5268879	6.1891699	1.1	1.662282	1.662282	1	2	"FiveDots"	1.5
124	"GI12LD"	3.413755	5.26062	1.586245	1.846865	0.6	0.260619999999999	0.260619999999999	1	2	"FiveDots"	1.5
125	"GI12LD"	0.5654826	6.367743	4.4345174	5.8022604	1.419999	1.367743	1.367743	1	2	"Diamond"	2
126	"GI12LD"	2.586854	4.00218	2.413146	1.415326	0.6999999	0.99782	-0.99782	1	2	"Diamond"	2
127	"GI12LD"	2.06283	5.060921	2.93717	2.998091	1.02	0.0609209999999996	0.0609209999999996	1	2	"Diamond"	2
128	"GI12LD"	3.310209	4.568969	1.689791	1.25876	0.6599999	0.431031	-0.431031	1	2	"Diamond"	2
129	"GI12LD"	0.6188498	5.735681	4.3811502	5.1168312	0.9999996	0.735681	0.735681	1	2	"FiveDots"	1.5
130	"GI12LD"	0.2939477	4.816319	4.7060523	4.5223713	0.9399996	0.183681	-0.183681	1	2	"FiveDots"	1.5
131	"GI12LD"	1.445241	5.967613	3.554759	4.522372	0.9399996	0.967613	0.967613	1	2	"FiveDots"	1.5
132	"GI12LD"	1.376727	4.182568	3.623273	2.805841	0.7399998	0.817432	-0.817432	1	2	"FiveDots"	1.5
133	"GI12LD"	1.368229	4.728472	3.631771	3.360243	1.08	0.271528	-0.271528	1	2	"Diamond"	2
134	"GI12LD"	1.868508	4.985028	3.131492	3.11652	1.04	0.0149720000000002	-0.0149720000000002	1	2	"Diamond"	2
135	"GI12LD"	3.920032	4.481684	1.079968	0.561652	0.4400001	0.518316	-0.518316	1	2	"Diamond"	2
136	"GI12LD"	1.000201	4.875401	3.999799	3.8752	1.159999	0.124599	-0.124599	1	2	"Diamond"	2
137	"GI12LD"	0.2847371	6.700609	4.7152629	6.4158719	1.12	1.700609	1.700609	1	2	"FiveDots"	1.5
138	"GI12LD"	3.863471	5.252073	1.136529	1.388602	0.52	0.252073	0.252073	1	2	"FiveDots"	1.5
139	"GI12LD"	1.768833	5.381956	3.231167	3.613123	0.8399997	0.381956	0.381956	1	2	"FiveDots"	1.5
140	"GI12LD"	2.236391	6.023212	2.763609	3.786821	0.8599997	1.023212	1.023212	1	2	"FiveDots"	1.5
141	"GI12LD"	3.71846	4.280111	1.28154	0.561651	0.4400001	0.719889	-0.719889	1	2	"Diamond"	2
142	"GI12LD"	2.745646	4.87897	2.254354	2.133324	0.8599997	0.12103	-0.12103	1	2	"Diamond"	2
143	"GI12LD"	2.372259	4.812667	2.627741	2.440408	0.9199997	0.187333	-0.187333	1	2	"Diamond"	2
144	"GI12LD"	2.627094	5.395242	2.372906	2.768148	0.9799996	0.395242	0.395242	1	2	"Diamond"	2
145	"GI12LD"	2.172688	6.319132	2.827312	4.146444	0.8999997	1.319132	1.319132	1	2	"FiveDots"	1.5
146	"GI12LD"	1.137543	6.052144	3.862457	4.914601	0.9799996	1.052144	1.052144	1	2	"FiveDots"	1.5
147	"GI12LD"	3.014057	4.86092	1.985943	1.846863	0.6	0.13908	-0.13908	1	2	"FiveDots"	1.5
148	"GI12LD"	2.907796	5.866939	2.092204	2.959143	0.7599998	0.866939	0.866939	1	2	"FiveDots"	1.5
149	"GI12LD"	2.319004	3.654891	2.680996	1.335887	0.6799999	1.345109	-1.345109	1	2	"Diamond"	2
150	"GI12LD"	3.133126	4.8005	1.866874	1.667374	0.7599998	0.1995	-0.1995	1	2	"Diamond"	2
151	"GI12LD"	2.093269	5.706391	2.906731	3.613122	1.12	0.706391	0.706391	1	2	"Diamond"	2
152	"GI12LD"	1.45409	5.067213	3.54591	3.613123	1.12	0.0672129999999997	0.0672129999999997	1	2	"Diamond"	2
153	"GI12LD"	2.141514	5.100656	2.858486	2.959142	0.7599998	0.100656	0.100656	1	2	"FiveDots"	1.5
154	"GI12LD"	3.552958	4.837185	1.447042	1.284227	0.5000001	0.162815	-0.162815	1	2	"FiveDots"	1.5
155	"GI12LD"	3.875396	5.263999	1.124604	1.388603	0.52	0.263999	0.263999	1	2	"FiveDots"	1.5
156	"GI12LD"	3.662712	4.750415	1.337288	1.087703	0.4600001	0.249585	-0.249585	1	2	"FiveDots"	1.5
157	"GI12LD"	2.299801	4.53319	2.700199	2.233389	0.8799997	0.46681	-0.46681	1	2	"Diamond"	2
158	"GI12LD"	0.7641573	5.628842	4.2358427	4.8646847	1.299999	0.628842	0.628842	1	2	"Diamond"	2
159	"GI12LD"	0.5608153	6.201078	4.4391847	5.6402627	1.399999	1.201078	1.201078	1	2	"Diamond"	2
160	"GI12LD"	3.966559	4.939717	1.033441	0.973158	0.58	0.0602830000000001	-0.0602830000000001	1	2	"Diamond"	2
161	"GI12LD"	0.572576	6.320573	4.427424	5.747997	1.06	1.320573	1.320573	1	2	"FiveDots"	1.5
162	"GI12LD"	1.452236	3.963699	3.547764	2.511463	0.6999999	1.036301	-1.036301	1	2	"FiveDots"	1.5
163	"GI12LD"	1.657706	6.980843	3.342294	5.323137	1.02	1.980843	1.980843	1	2	"FiveDots"	1.5
164	"GI12LD"	3.173958	4.900143	1.826042	1.726185	0.58	0.0998570000000001	-0.0998570000000001	1	2	"FiveDots"	1.5
165	"GI12LD"	2.065943	5.551483	2.934057	3.48554	1.1	0.551483	0.551483	1	2	"Diamond"	2
166	"GI12LD"	2.568702	4.236076	2.431298	1.667374	0.7599998	0.763923999999999	-0.763923999999999	1	2	"Diamond"	2
167	"GI12LD"	0.1007953	3.713917	4.8992047	3.6131217	1.12	1.286083	-1.286083	1	2	"Diamond"	2
168	"GI12LD"	0.4883833	5.204831	4.5116167	4.7164477	1.279999	0.204831	0.204831	1	2	"Diamond"	2
169	"GI12LD"	2.522325	7.238772	2.477675	4.716447	0.9599996	2.238772	2.238772	1	2	"FiveDots"	1.5
170	"GI12LD"	0.5847526	5.107123	4.4152474	4.5223704	0.9399996	0.107123000000001	0.107123000000001	1	2	"FiveDots"	1.5
171	"GI12LD"	3.309514	5.966127	1.690486	2.656613	0.7199998	0.966126999999999	0.966126999999999	1	2	"FiveDots"	1.5
172	"GI12LD"	2.512454	5.95596	2.487546	3.443506	0.8199998	0.95596	0.95596	1	2	"FiveDots"	1.5
173	"GI12LD"	0.1153669	6.588546	4.8846331	6.4731791	1.499999	1.588546	1.588546	1	2	"Diamond"	2
174	"GI12LD"	0.04387093	2.591237	4.95612907	2.54736607	0.9399996	2.408763	-2.408763	1	2	"Diamond"	2
175	"GI12LD"	0.800024	3.568171	4.199976	2.768147	0.9799996	1.431829	-1.431829	1	2	"Diamond"	2
176	"GI12LD"	2.272786	5.154757	2.727214	2.881971	0.9999996	0.154757	0.154757	1	2	"Diamond"	2
